brand_name,model_name,motor_size,model_year,kms_driven,mileage,owner,power,price
Hero,CBZ,150.0,2010,30000.0,65.0,1,14.4,32000
Kawasaki,Ninja,300.0,2019,5700.0,25.0,1,39.0,274700
Suzuki,Gixxer,150.0,2017,33128.0,63.0,1,14.0,60000
Bajaj,Pulsar,200.0,2017,42.0,42.0,1,23.2,62400
KTM,Duke,200.0,2013,20000.0,35.0,1,25.0,69999
Royal-Enfield,Classic,350.0,2018,7000.0,35.0,1,19.8,135000
KTM,RC,390.0,2015,9500.0,26.0,1,43.0,124800
Bajaj,Pulsar,150.0,2006,65.0,65.0,1,14.85,11200
Yamaha,FZ,150.0,2015,58.0,58.0,1,13.0,48100
Jawa,Standard,295.0,2020,8280.0,0.0,1,27.0,164400
KTM,Duke,200.0,2016,11493.0,35.0,1,24.6,105000
Royal-Enfield,Thunderbird,350.0,2011,30205.0,35.0,2,19.8,78501
Royal-Enfield,Classic,350.0,2015,9700.0,35.0,1,19.8,110000
Bajaj,Avenger,220.0,2017,4100.0,35.0,1,19.0,69000
Bajaj,Avenger,150.0,2017,9200.0,45.0,1,14.3,61500
Bajaj,Pulsar,200.0,2015,42.0,42.0,2,23.2,46500
Bajaj,Pulsar,180.0,2007,25000.0,65.0,2,15.0,18000
Royal-Enfield,Thunderbird,350.0,2016,8500.0,40.0,1,19.8,125000
Royal-Enfield,Classic,500.0,2016,16700.0,25.0,1,27.2,150000
Royal-Enfield,Classic,350.0,2020,2850.0,35.0,1,19.1,215000
Royal-Enfield,Classic,500.0,2018,16000.0,35.0,1,27.2,221000
Yamaha,YZF-R15,150.0,2013,68000.0,42.0,1,16.0,80000
Royal-Enfield,Classic,350.0,2017,28000.0,35.0,1,19.8,130000
Bajaj,Pulsar,180.0,2014,64000.0,45.0,2,17.0,48000
Royal-Enfield,Electra,350.0,2017,8600.0,25.0,1,19.8,130000
Royal-Enfield,Classic,350.0,2013,13880.0,35.0,2,19.8,72000
Honda,CB,160.0,2017,52.0,52.0,2,15.44,60800
Honda,CB,125.0,2019,65.0,65.0,1,10.0,65000
Bajaj,Pulsar,125.0,2019,4000.0,0.0,1,11.8,67700
Honda,CD,110.0,2014,40000.0,83.0,1,8.25,27000
KTM,Duke,250.0,2018,8100.0,0.0,1,29.6,148000
Yamaha,FZ,150.0,2018,58.0,58.0,1,13.0,66795
KTM,RC,390.0,2018,4500.0,26.0,2,42.3,210000
Bajaj,Discover,135.0,2010,44000.0,65.0,1,9.64,17250
Suzuki,Gixxer,150.0,2015,16000.0,40.0,1,14.6,39100
Royal-Enfield,Classic,350.0,2018,10149.0,35.0,1,19.8,130000
Yamaha,YZF-R15,150.0,2018,10473.0,42.0,1,16.7,97000
Bajaj,Pulsar,200.0,2015,35.0,35.0,1,24.16,66000
Harley-Davidson,Street,750.0,2016,14200.0,20.0,1,47.0,380000
TVS,Radeon,110.0,2019,15694.0,0.0,1,8.2,50000
Benelli,TNT,300.0,2016,30000.0,25.0,2,37.73,185000
Bajaj,Pulsar,200.0,2015,42.0,42.0,1,23.2,65000
Yamaha,FZ,150.0,2019,58.0,58.0,1,13.0,99000
Royal-Enfield,Classic,500.0,2015,8000.0,32.0,1,27.2,120000
Royal-Enfield,Classic,350.0,2014,21000.0,35.0,1,19.8,81100
KTM,Duke,200.0,2017,32700.0,35.0,1,24.6,94700
Hero,Glamour,125.0,2019,37000.0,45.0,1,6.72,60000
Royal-Enfield,Thunderbird,350.0,2008,47318.0,30.0,1,19.8,44000
KTM,RC,200.0,2015,17000.0,35.0,1,25.0,96000
TVS,Apache,160.0,2019,20000.0,0.0,1,16.1,100000
Suzuki,Gixxer,150.0,2015,37000.0,40.0,1,14.6,43300
Bajaj,Avenger,220.0,2018,22000.0,53.0,1,19.0,73300
Hero,Xtreme,200.0,2019,6000.0,0.0,1,18.1,99000
Royal-Enfield,Classic,500.0,2015,13300.0,32.0,1,27.2,110800
Fb,Mondial,300.0,2020,4000.0,0.0,1,24.5,341700
TVS,Apache,160.0,2013,60.0,60.0,1,15.2,40000
Honda,CB,150.0,2014,35300.0,60.0,2,14.0,38600
KTM,RC,390.0,2018,25181.0,26.0,1,42.3,230000
Honda,Livo,110.0,2016,5560.0,55.0,1,8.25,27000
Royal-Enfield,Thunderbird,500.0,2014,39000.0,25.0,3,27.2,99000
Suzuki,Gixxer,150.0,2015,50000.0,40.0,1,14.6,50000
Bajaj,Pulsar,220.0,2011,50000.0,38.0,1,21.0,31125
Bajaj,Avenger,220.0,2018,9000.0,53.0,1,19.0,75000
Bajaj,Avenger,220.0,2017,17900.0,53.0,1,19.0,69500
Suzuki,Slingshot,125.0,2014,31945.0,59.0,1,8.5,32000
TVS,Apache,180.0,2016,45.0,45.0,1,17.3,59000
Benelli,TNT,250.0,2017,33500.0,25.0,1,28.16,125000
Royal-Enfield,Bullet,500.0,2015,41036.0,25.0,1,26.1,70440
TVS,Apache,310.0,2018,10000.0,22.0,1,33.0,170000
Triumph,Tiger,800.0,2016,47000.0,0.0,2,94.0,1000000
KTM,Duke,390.0,2018,1100.0,25.0,1,42.9,220000
Bajaj,Avenger,220.0,2016,10878.0,53.0,1,19.0,61500
Bajaj,Avenger,160.0,2019,2000.0,0.0,1,15.3,95000
Bajaj,Dominar,400.0,2018,28.0,28.0,1,34.5,96750
Honda,CBF,125.0,2011,65.0,65.0,1,11.0,19000
Bajaj,4S,100.0,1993,45.0,45.0,1,7.1,25000
Hero,Ignitor,125.0,2016,14367.0,55.0,1,11.0,28000
Hero,Hunk,150.0,2014,12331.0,53.0,2,14.0,26000
Bajaj,Pulsar,180.0,2016,50000.0,65.0,1,17.0,55000
Royal-Enfield,Bullet,350.0,2004,30000.0,30.0,2,19.8,36900
Suzuki,Gixxer,150.0,2018,16445.0,40.0,1,14.6,88187
Honda,CB,125.0,2015,65.0,65.0,1,10.0,52000
Honda,CB,125.0,2020,65.0,65.0,1,10.0,71500
Bajaj,Avenger,160.0,2019,27500.0,0.0,2,15.3,76000
Royal-Enfield,Classic,350.0,2017,26500.0,35.0,1,19.8,120000
Yamaha,YZF-R15,150.0,2018,6000.0,0.0,1,18.7,160000
Royal-Enfield,Thunderbird,350.0,2019,12000.0,40.0,1,19.8,150000
KTM,Duke,200.0,2013,20000.0,35.0,3,25.0,70000
Bajaj,Avenger,220.0,2016,36000.0,53.0,1,19.0,70000
Jawa,Forty,295.0,2019,10000.0,0.0,2,27.0,150000
Honda,CBR,250.0,2012,38.0,38.0,1,26.15,63400
Hero,Passion,100.0,2014,19980.0,5.0,1,8.2,35000
Royal-Enfield,Bullet,500.0,2016,26000.0,25.0,1,26.37,210000
Bajaj,Pulsar,180.0,2017,30900.0,65.0,1,17.0,69000
Hero,Xtreme,150.0,2013,25000.0,50.0,1,14.2,30000
Yamaha,FZS-FI,150.0,2019,29900.0,0.0,1,13.0,90000
KTM,Duke,125.0,2018,24859.0,0.0,1,14.3,125000
Bajaj,Dominar,400.0,2018,28.0,28.0,2,34.5,160000
Bajaj,Pulsar,220.0,2010,46333.0,38.0,3,21.0,35000
Yamaha,FZ,150.0,2015,58.0,58.0,1,13.0,52000
TVS,Apache,160.0,2019,40000.0,0.0,1,16.1,87600
Mahindra,Centuro,110.0,2013,10000.0,60.0,1,8.5,17800
Bajaj,Pulsar,150.0,2013,65.0,65.0,2,14.85,30300
Bajaj,Pulsar,150.0,2012,65.0,65.0,1,14.85,50000
Bajaj,Pulsar,220.0,2013,42000.0,38.0,2,21.0,27000
BMW,G,310.0,2019,1200.0,0.0,1,33.0,277500
Royal-Enfield,Classic,350.0,2019,400.0,35.0,1,19.8,137000
KTM,Duke,390.0,2017,5000.0,25.0,1,42.9,220000
Royal-Enfield,Classic,350.0,2015,7800.0,35.0,1,19.8,120000
Royal-Enfield,Bullet,350.0,2015,25555.0,37.0,1,19.8,90000
Royal-Enfield,Thunderbird,350.0,2010,60000.0,35.0,1,19.8,49000
Bajaj,Pulsar,125.0,2020,2100.0,62.0,1,11.64,79000
Jawa,Forty,295.0,2020,5500.0,0.0,1,27.0,180000
Bajaj,Pulsar,180.0,2010,60000.0,65.0,2,15.0,28000
Bajaj,Pulsar,220.0,2016,23000.0,38.0,1,21.0,65000
Honda,CB,150.0,2013,60.0,60.0,3,14.0,30000
Bajaj,Avenger,160.0,2019,17000.0,0.0,1,15.3,80000
Bajaj,Pulsar,220.0,2018,13966.0,38.0,2,21.0,80100
Royal-Enfield,Bullet,350.0,2019,11200.0,35.0,1,19.8,120000
Royal-Enfield,Thunderbird,500.0,2015,19000.0,25.0,3,27.2,110000
Royal-Enfield,Classic,350.0,2018,20000.0,35.0,1,19.8,149000
Hyosung,Aquila,250.0,2016,10000.0,27.0,1,26.21,175000
KTM,Duke,200.0,2017,23000.0,35.0,1,24.6,95000
Bajaj,Avenger,220.0,2017,27000.0,53.0,2,19.0,60000
Bajaj,Pulsar,200.0,2018,35.0,35.0,2,24.5,125000
Kawasaki,Ninja,650.0,2011,10394.0,21.0,2,67.2,329000
Suzuki,Intruder,150.0,2018,19212.0,0.0,1,14.6,75000
Bajaj,Pulsar,180.0,2019,20000.0,65.0,1,17.0,78000
Bajaj,Avenger,150.0,2016,27000.0,50.0,1,14.3,52100
Bajaj,Pulsar,150.0,2014,65.0,65.0,2,14.85,35000
TVS,Apache,200.0,2017,40.0,40.0,1,20.7,83500
Bajaj,Pulsar,200.0,2013,35.0,35.0,1,23.19,37000
Honda,CB,125.0,2013,65.0,65.0,1,10.0,41400
Hero,Hunk,150.0,2009,60000.0,53.0,1,14.0,45000
TVS,Apache,160.0,2019,2500.0,0.0,1,16.1,95800
Royal-Enfield,Classic,350.0,2018,19600.0,35.0,1,19.8,165000
Yamaha,FZ16,150.0,2017,58.0,58.0,1,13.0,62200
TVS,Apache,200.0,2017,40.0,40.0,1,20.7,72000
Bajaj,Pulsar,150.0,2012,65.0,65.0,1,14.85,24100
Royal-Enfield,Thunderbird,350.0,2017,13000.0,40.0,1,19.8,131100
Yamaha,FZ16,150.0,2011,58.0,58.0,1,13.0,21100
Bajaj,Pulsar,180.0,2009,25000.0,65.0,1,15.0,40000
Yamaha,FZ25,250.0,2018,25500.0,43.0,1,20.3,110000
Royal-Enfield,Classic,350.0,2012,32000.0,35.0,1,19.8,71299
Hero,Splendor,110.0,2016,9246.0,55.0,1,9.3,38400
Bajaj,Pulsar,150.0,2011,65.0,65.0,2,14.85,20400
Bajaj,Avenger,220.0,2015,47000.0,35.0,1,19.0,40000
Honda,CB,125.0,2013,65.0,65.0,2,10.0,20100
Honda,Dream,110.0,2018,84.0,84.0,2,8.25,58800
Hero,Splendor,100.0,2006,46000.0,81.0,1,8.2,26000
Bajaj,Pulsar,150.0,2019,65.0,65.0,1,15.0,81000
Royal-Enfield,Bullet,350.0,2019,37.0,37.0,1,19.8,128000
Bajaj,Pulsar,150.0,2019,65.0,65.0,1,15.0,95000
Hero,Glamour,125.0,2017,45000.0,55.0,1,8.9,57000
Bajaj,V12,125.0,2017,31220.0,57.0,1,12.0,32000
Bajaj,Dominar,400.0,2017,28.0,28.0,1,34.5,140000
TVS,Apache,160.0,2020,9100.0,0.0,1,15.6,100000
Royal-Enfield,Bullet,500.0,2016,22000.0,25.0,2,26.37,160000
Yamaha,FZ16,150.0,2014,58.0,58.0,1,13.0,38400
Yamaha,YZF-R15,150.0,2019,7000.0,42.0,1,16.0,180000
Bajaj,Discover,150.0,2015,70.0,70.0,1,13.0,30000
Bajaj,Pulsar,160.0,2017,22000.0,0.0,2,15.5,55200
Royal-Enfield,Classic,350.0,2016,59947.0,35.0,1,19.8,140000
TVS,Apache,200.0,2017,40.0,40.0,1,20.7,75000
Bajaj,Discover,125.0,2014,20000.0,65.0,1,12.5,29900
Bajaj,Pulsar,135.0,2016,52000.0,64.0,1,13.0,45000
Hero,HF,100.0,2017,33596.0,55.0,1,6.15,44000
Bajaj,V15,150.0,2016,17300.0,57.0,1,11.8,43000
Honda,CB,160.0,2017,52.0,52.0,1,15.44,58000
Bajaj,Avenger,150.0,2016,33500.0,50.0,1,14.3,44700
Hero,Karizma,223.0,2012,41467.0,40.0,1,17.0,38500
KTM,Duke,390.0,2018,12000.0,25.0,1,42.9,190800
Benelli,TNT,300.0,2016,9000.0,25.0,1,37.73,203921
Bajaj,CT,100.0,2006,20263.0,89.0,1,8.1,25000
Harley-Davidson,Street,750.0,2019,1166.0,20.0,1,47.0,399000
Bajaj,Pulsar,180.0,2011,38000.0,65.0,1,15.0,24000
Kawasaki,Ninja,650.0,2018,5500.0,21.0,1,67.2,515000
Yamaha,YZF-R15,150.0,2015,22000.0,42.0,3,16.0,80000
Benelli,Leoncino,250.0,2019,11000.0,0.0,1,25.1,208800
Suzuki,Intruder,150.0,2018,16000.0,0.0,1,14.6,90000
Honda,CB,160.0,2019,52.0,52.0,1,15.44,95000
Yamaha,FZ25,250.0,2018,16100.0,43.0,1,20.3,108937
Yamaha,YZF-R15,150.0,2018,6330.0,0.0,1,18.7,125000
Yamaha,FZS25,250.0,2020,12000.0,43.0,1,20.51,103750
Mahindra,Centuro,110.0,2013,50000.0,60.0,1,8.5,31000
Yamaha,FZs,150.0,2019,11798.0,45.0,1,13.0,100000
Yamaha,FZ,150.0,2014,58.0,58.0,1,13.0,46000
Bajaj,Discover,125.0,2013,34000.0,65.0,3,12.5,17600
Hero,Super,125.0,2014,29400.0,75.0,2,9.0,19500
Bajaj,Pulsar,150.0,2014,65.0,65.0,1,14.85,25000
Benelli,302R,302.0,2019,29300.0,0.0,1,38.26,280000
Honda,CBR,250.0,2014,38.0,38.0,1,26.15,89990
Kawasaki,Ninja,1000.0,2019,5929.0,15.0,1,140.0,945000
Bajaj,V15,150.0,2018,25500.0,57.0,1,11.8,40000
Royal-Enfield,Classic,350.0,2009,10022.0,35.0,1,19.8,90000
Hero,Karizma,223.0,2014,41000.0,40.0,1,17.0,30000
Royal-Enfield,Classic,500.0,2016,3198.0,32.0,1,27.2,102850
KTM,RC,125.0,2019,12000.0,40.0,1,14.5,145250
KTM,RC,390.0,2020,8000.0,26.0,1,42.3,280125
Yamaha,MT-15,150.0,2020,8000.0,0.0,1,19.0,155625
Royal-Enfield,Classic,500.0,2019,14000.0,32.0,1,27.2,168000
TVS,Apache,200.0,2019,40.0,40.0,1,20.23,110000
KTM,Duke,390.0,2019,10000.0,25.0,1,42.9,233437
Royal-Enfield,Himalayan,410.0,2019,9000.0,32.0,1,24.5,197125
KTM,RC,390.0,2019,6000.0,26.0,1,42.3,207500
Yamaha,YZF-R15,150.0,2019,7525.0,0.0,1,18.3,145000
Suzuki,Gixxer,150.0,2019,15000.0,63.0,1,14.0,77200
Bajaj,Avenger,150.0,2015,35000.0,50.0,1,14.3,47500
Royal-Enfield,Thunderbird,350.0,2009,65000.0,35.0,3,19.8,50000
Hero,Xtreme,160.0,2020,25000.0,55.0,1,15.0,66000
Royal-Enfield,Classic,350.0,2013,40000.0,35.0,1,19.8,70000
Royal-Enfield,Thunderbird,350.0,2017,30000.0,40.0,1,19.8,127500
Royal-Enfield,Classic,500.0,2018,20000.0,35.0,1,27.2,190000
Royal-Enfield,Bullet,350.0,2012,65000.0,40.0,1,19.8,800000
Bajaj,Pulsar,150.0,2012,65.0,65.0,1,14.85,30000
Royal-Enfield,Thunderbird,350.0,2017,14500.0,40.0,1,19.8,93750
Suzuki,Intruder,150.0,2018,450.0,0.0,1,14.6,75000
Bajaj,Discover,150.0,2015,70.0,70.0,1,13.0,45000
Royal-Enfield,Interceptor,650.0,2020,25.0,25.0,1,47.0,275000
Bajaj,Pulsar,200.0,2016,35.0,35.0,2,24.5,50175
KTM,Duke,200.0,2017,40000.0,35.0,3,24.6,130000
Yamaha,FZs,150.0,2013,28592.0,45.0,1,13.0,41500
Bajaj,Discover,150.0,2015,70.0,70.0,1,13.0,50000
Bajaj,Pulsar,135.0,2012,46000.0,64.0,1,13.0,30000
Bajaj,Dominar,400.0,2017,28.0,28.0,1,34.5,74183
Hero,Xtreme,160.0,2020,13500.0,55.0,1,15.0,90000
Bajaj,Dominar,400.0,2017,28.0,28.0,1,34.5,132000
KTM,RC,200.0,2016,25997.0,35.0,1,25.1,120000
Hero,Passion,100.0,2007,70000.0,55.0,1,7.5,13500
KTM,RC,200.0,2019,9000.0,35.0,1,25.1,190000
Bajaj,Avenger,220.0,2014,15000.0,40.0,1,19.0,52000
Yamaha,FZS-FI,150.0,2021,5000.0,58.0,1,12.2,120000
Yamaha,FZS,150.0,2017,58.0,58.0,1,13.0,55000
Royal-Enfield,Classic,350.0,2016,3500.0,35.0,1,19.8,105000
Ducati,Panigale,959.0,2019,1700.0,17.0,1,154.85,1299000
Suzuki,Intruder,1800.0,2013,16800.0,13.0,1,127.0,825000
Yamaha,FZ25,250.0,2017,14411.0,43.0,1,20.3,80000
Bajaj,Platina,100.0,2007,104.0,10.0,1,8.2,15000
Bajaj,Pulsar,200.0,2018,35.0,35.0,1,24.5,110000
Royal-Enfield,Classic,350.0,2017,14000.0,35.0,1,19.8,114700
Benelli,TNT,300.0,2015,21500.0,25.0,1,37.73,180000
Royal-Enfield,Classic,350.0,2018,2242.0,35.0,1,19.8,190550
Yamaha,FZ25,250.0,2020,2500.0,43.0,1,20.3,146000
Hero,CBZ,150.0,2012,43400.0,65.0,1,12.8,35000
Yamaha,FZs,150.0,2010,52000.0,45.0,3,13.0,30000
Bajaj,Discover,150.0,2015,70.0,70.0,1,13.0,30000
Bajaj,Pulsar,125.0,2021,620.0,62.0,1,11.64,88000
Bajaj,Avenger,220.0,2020,2700.0,35.0,1,18.76,118000
Bajaj,Pulsar,160.0,2019,7170.0,0.0,1,15.5,95000
Royal-Enfield,Thunderbird,350.0,2018,17500.0,40.0,2,19.8,139000
Honda,CB,125.0,2013,65.0,65.0,1,10.0,35000
Hero,Passion,110.0,2018,43300.0,55.0,1,6.72,40000
Yamaha,FZ,150.0,2018,58.0,58.0,1,13.0,59500
Bajaj,Pulsar,200.0,2017,35.0,35.0,1,24.5,70000
Hero,Passion,100.0,2007,35000.0,55.0,2,7.5,16333
Suzuki,Gixxer,150.0,2019,12000.0,63.0,1,14.0,78500
Suzuki,Gixxer,150.0,2015,40000.0,63.0,1,14.0,39400
Bajaj,Pulsar,125.0,2019,15500.0,0.0,1,11.8,50250
Bajaj,Pulsar,200.0,2014,69000.0,40.0,1,24.2,53728
Yamaha,FZ,150.0,2014,58.0,58.0,1,13.0,41500
Bajaj,Avenger,220.0,2014,20664.0,40.0,1,19.0,35000
Bajaj,Pulsar,200.0,2013,35.0,35.0,1,23.19,43000
Suzuki,Gixxer,150.0,2019,10000.0,63.0,2,14.0,70000
KTM,RC,390.0,2017,22732.0,26.0,1,42.3,160000
Royal-Enfield,Continental,535.0,2014,13000.0,26.0,1,29.1,125000
Hero,Xtreme,150.0,2016,23000.0,50.0,2,14.2,40000
Bajaj,V15,150.0,2016,23000.0,57.0,1,11.8,30000
Bajaj,Pulsar,220.0,2011,11000.0,38.0,1,21.0,30200
Royal-Enfield,Bullet,350.0,2008,37000.0,30.0,1,19.8,63700
Bajaj,Pulsar,180.0,2014,65000.0,45.0,1,17.0,38000
TVS,Apache,200.0,2018,40.0,40.0,1,20.23,93000
Bajaj,Avenger,220.0,2014,23500.0,40.0,1,19.0,45100
Yamaha,YZF-R15,150.0,2018,6000.0,0.0,1,18.7,120000
TVS,Apache,160.0,2012,60.0,60.0,1,15.2,32500
Honda,CB,125.0,2010,65.0,65.0,2,10.0,20000
Hero,Passion,100.0,2016,24000.0,5.0,1,8.2,38000
Bajaj,Pulsar,200.0,2019,35.0,35.0,1,24.5,150000
Hero,Passion,100.0,2006,44375.0,55.0,1,7.5,16000
TVS,Apache,160.0,2010,60.0,60.0,3,15.2,27500
KTM,RC,125.0,2019,9892.0,40.0,1,14.5,139000
Hero,Glamour,125.0,2012,55786.0,55.0,1,8.9,40580
Royal-Enfield,Continental,535.0,2017,2500.0,26.0,1,29.1,155000
Harley-Davidson,Street,750.0,2016,6500.0,20.0,1,47.0,395000
Yamaha,YZF-R15,150.0,2014,57000.0,42.0,2,16.7,75000
Bajaj,Pulsar,160.0,2018,2500.0,0.0,1,15.5,64999
Bajaj,Avenger,220.0,2016,15000.0,53.0,1,19.0,49999
Bajaj,Avenger,220.0,2020,20000.0,35.0,1,18.76,100000
Royal-Enfield,Classic,500.0,2015,12000.0,32.0,1,27.2,120000
Honda,CB,125.0,2015,65.0,65.0,1,10.0,50000
Honda,CBF,125.0,2009,65.0,65.0,1,11.0,15000
Royal-Enfield,Classic,350.0,2019,12000.0,35.0,1,19.8,145000
Hyosung,GT250R,250.0,2012,15000.0,30.0,2,28.0,135000
Bajaj,Avenger,220.0,2015,50971.0,53.0,1,19.0,50000
Bajaj,Discover,125.0,2013,43840.0,65.0,1,12.5,30000
Hyosung,GT650R,650.0,2012,20000.0,20.0,1,72.68,212100
Bajaj,Pulsar,135.0,2014,31000.0,64.0,1,13.0,35000
Honda,CB,150.0,2017,60.0,60.0,1,14.0,68000
Bajaj,Pulsar,160.0,2019,22000.0,0.0,1,15.5,86000
Suzuki,Intruder,150.0,2018,2546.0,0.0,1,14.6,99000
Bajaj,Dominar,400.0,2017,28.0,28.0,1,34.5,130000
Hyosung,Aquila,250.0,2014,10120.0,27.0,1,26.21,150000
Royal-Enfield,Classic,500.0,2019,8000.0,32.0,1,27.2,210500
Bajaj,Pulsar,220.0,2017,26000.0,38.0,1,21.0,66000
Bajaj,Avenger,220.0,2012,19000.0,40.0,2,19.0,22125
Bajaj,Pulsar,150.0,2006,65.0,65.0,1,14.85,20000
Bajaj,Discover,150.0,2015,70.0,70.0,1,13.0,42500
Royal-Enfield,Continental,535.0,2014,6300.0,26.0,1,29.1,115051
Bajaj,Platina,100.0,2007,104.0,10.0,1,8.2,28000
TVS,Apache,180.0,2012,45.0,45.0,1,17.2,33000
Bajaj,Dominar,400.0,2017,28.0,28.0,1,34.5,140000
Royal-Enfield,Interceptor,650.0,2019,9500.0,0.0,2,47.0,255000
Bajaj,Avenger,220.0,2016,40000.0,53.0,1,19.0,72000
Royal-Enfield,Classic,350.0,2020,8400.0,35.0,1,19.8,160000
TVS,Apache,160.0,2014,60.0,60.0,1,15.2,42100
Yamaha,FZ,150.0,2018,58.0,58.0,1,13.0,85000
Bajaj,Avenger,220.0,2012,64000.0,40.0,1,19.0,55000
Royal-Enfield,Thunderbird,350.0,2015,31000.0,40.0,1,19.8,105000
Bajaj,Pulsar,150.0,2015,65.0,65.0,2,14.85,36600
Bajaj,Avenger,220.0,2016,18000.0,35.0,1,19.0,72625
Yamaha,FZs,150.0,2019,24000.0,45.0,1,13.0,101675
Yamaha,YZF-R15,150.0,2019,10340.0,0.0,1,18.7,171187
Suzuki,Gixxer,150.0,2017,48500.0,63.0,1,14.0,48000
KTM,Duke,200.0,2014,11000.0,35.0,1,25.0,99999
KTM,RC,200.0,2019,20990.0,35.0,2,25.1,175000
Royal-Enfield,Classic,350.0,2018,12000.0,35.0,1,19.8,149000
Bajaj,Pulsar,150.0,2010,65.0,65.0,1,14.85,34000
TVS,Apache,160.0,2016,60.0,60.0,1,15.2,50000
Yamaha,FZ,150.0,2019,58.0,58.0,1,13.0,78000
Royal-Enfield,Machismo,500.0,2010,25.0,25.0,1,23.9,65000
Royal-Enfield,Thunderbird,350.0,2019,6000.0,40.0,1,19.8,150000
Hero,Hunk,150.0,2009,55000.0,53.0,1,14.0,20000
Yamaha,YZF-R15,150.0,2018,6523.0,0.0,1,18.7,120000
Honda,Dream,110.0,2015,29000.0,84.0,1,8.0,38000
Suzuki,Gixxer,150.0,2016,13500.0,63.0,1,14.0,50000
Royal-Enfield,Standard,350.0,2016,37.0,37.0,2,19.8,135000
Honda,CB,1000.0,2010,22000.0,16.0,2,129.0,23000
Royal-Enfield,Classic,500.0,2015,38097.0,32.0,1,27.2,110000
Royal-Enfield,Thunderbird,350.0,2017,13500.0,40.0,2,19.8,100000
Royal-Enfield,Himalayan,410.0,2018,26000.0,32.0,1,24.5,165300
Hero,Splendor,100.0,2020,11000.0,55.0,1,7.91,61200
Royal-Enfield,Thunderbird,500.0,2018,10000.0,0.0,1,27.2,145000
Royal-Enfield,Classic,500.0,2016,27548.0,25.0,1,27.2,146000
Hero,CBZ,150.0,2013,35000.0,65.0,1,14.4,32000
Royal-Enfield,Continental,650.0,2017,11000.0,0.0,1,47.0,260000
Bajaj,Discover,100.0,2013,80.0,80.0,1,7.7,25500
Royal-Enfield,Classic,350.0,2020,7800.0,35.0,1,19.1,200000
Hyosung,Aquila,650.0,2014,10000.0,16.0,2,74.0,280000
Royal-Enfield,Classic,350.0,2011,47000.0,35.0,2,19.8,90000
TVS,Apache,200.0,2018,40.0,40.0,1,20.23,65000
KTM,Duke,125.0,2019,14000.0,0.0,1,14.3,124500
KTM,Duke,125.0,2019,12000.0,0.0,1,14.3,124500
KTM,Duke,125.0,2018,11000.0,0.0,1,14.3,124500
Royal-Enfield,Classic,350.0,2018,18000.0,35.0,1,19.8,155625
KTM,Duke,200.0,2020,7000.0,35.0,1,24.6,186750
KTM,Duke,125.0,2018,11000.0,0.0,1,14.3,129687
KTM,Duke,125.0,2019,14000.0,0.0,1,14.3,129687
Royal-Enfield,Classic,350.0,2019,10000.0,35.0,1,19.8,181562
KTM,RC,200.0,2018,9000.0,35.0,1,25.1,155625
Royal-Enfield,Classic,350.0,2017,33000.0,35.0,1,19.8,145250
Royal-Enfield,Bullet,350.0,2009,10000.0,30.0,1,19.8,102712
Royal-Enfield,Classic,350.0,2019,10000.0,35.0,1,19.8,186750
Yamaha,YZF-R3,320.0,2016,11000.0,22.0,1,41.4,259375
Royal-Enfield,Classic,350.0,2019,7500.0,35.0,1,19.8,186750
Royal-Enfield,Classic,350.0,2018,6000.0,35.0,1,19.8,166000
KTM,Duke,200.0,2019,13000.0,35.0,1,24.6,166000
Royal-Enfield,Classic,350.0,2019,11000.0,35.0,1,19.8,186750
Royal-Enfield,Thunderbird,350.0,2019,3000.0,40.0,1,19.8,186750
Royal-Enfield,Classic,350.0,2018,17000.0,35.0,1,19.8,166000
Royal-Enfield,Himalayan,410.0,2021,6600.0,32.0,1,24.3,233437
Yamaha,YZF-R15,150.0,2020,7000.0,0.0,1,18.7,166000
KTM,390,390.0,2020,10000.0,0.0,1,42.3,337187
KTM,Duke,200.0,2019,11000.0,35.0,1,24.6,155625
TVS,Star,110.0,2018,14680.0,85.0,1,8.2,52000
Hero,Splendor,100.0,2012,21298.0,81.0,1,8.2,37000
Kawasaki,Z650,650.0,2018,7800.0,30.0,1,67.2,466875
Harley-Davidson,Iron,883.0,2016,9500.0,20.0,2,50.0,570625
Benelli,Leoncino,500.0,2020,1000.0,0.0,1,46.8,466875
Harley-Davidson,Iron,883.0,2015,25000.0,20.0,1,50.0,544687
Kawasaki,Ninja,650.0,2015,10000.0,21.0,1,67.2,300875
Harley-Davidson,Iron,883.0,2014,27000.0,20.0,1,50.0,544687
Royal-Enfield,Interceptor,650.0,2019,9000.0,0.0,1,47.0,259373
Royal-Enfield,Thunderbird,350.0,2010,35600.0,35.0,1,19.8,78700
Suzuki,Gixxer,150.0,2015,45000.0,40.0,1,14.6,42000
Honda,CBF,125.0,2011,65.0,65.0,2,11.0,12000
Honda,CBF,125.0,2012,65.0,65.0,1,11.0,30000
Honda,CBR,250.0,2012,29.0,29.0,1,26.15,105000
Benelli,TNT,300.0,2016,15000.0,25.0,1,37.73,228250
Harley-Davidson,Iron,883.0,2012,6700.0,20.0,1,50.0,415000
Benelli,TNT,300.0,2018,10000.0,25.0,1,37.73,259375
Ducati,Monster,821.0,2015,13.0,13.0,1,110.4,778125
Benelli,TNT,300.0,2016,3500.0,25.0,1,37.73,233437
