brand_name,model_name,motor_size,years,kms_driven,mileage,owner,power,price
Honda,Livo,110.0,5,5560.0,55.0,1,8.25,42000
Royal-Enfield,Bullet,350.0,14,41000.0,30.0,3,19.8,62000
Royal-Enfield,Thunderbird,350.0,10,15000.0,35.0,1,19.8,92000
Royal-Enfield,Bullet,350.0,9,5000.0,40.0,2,19.8,82000
KTM,Duke,200.0,8,18000.0,35.0,2,25.0,85000
Honda,CBF,125.0,11,65.0,65.0,1,11.0,22000
Royal-Enfield,Thunderbird,350.0,6,2675.0,40.0,1,19.8,130000
TVS,Apache,160.0,12,60.0,60.0,2,15.2,25000
Royal-Enfield,Classic,500.0,8,13000.0,32.0,2,27.2,104000
Honda,CBR,250.0,5,38.0,38.0,2,26.15,95999
Royal-Enfield,Classic,350.0,7,20000.0,35.0,2,19.8,107300
Yamaha,FZ,150.0,2,58.0,58.0,1,13.0,105000
Royal-Enfield,Classic,350.0,2,6700.0,35.0,1,19.8,170000
Bajaj,Avenger,220.0,4,16462.0,53.0,2,19.0,60000
KTM,Duke,200.0,2,4900.0,35.0,1,24.6,120000
Yamaha,FZ,150.0,5,58.0,58.0,1,13.0,45000
Honda,CB,150.0,16,60.0,60.0,1,14.0,7000
Yamaha,FZs,150.0,8,16000.0,45.0,1,13.0,42000
Suzuki,Intruder,150.0,3,19000.0,0.0,1,14.6,68200
Bajaj,Pulsar,150.0,6,12566.0,53.0,1,16.8,54999
Royal-Enfield,Classic,350.0,2,15500.0,35.0,1,19.8,155000
Yamaha,YZF-R15,150.0,2,16500.0,0.0,1,18.7,130000
Royal-Enfield,Classic,350.0,3,17000.0,35.0,2,19.8,130000
Royal-Enfield,Machismo,500.0,12,25.0,25.0,1,23.9,60000
Suzuki,Gixxer,150.0,3,10815.0,63.0,1,14.0,75000
Royal-Enfield,Classic,350.0,9,25000.0,35.0,1,19.8,75000
Bajaj,Pulsar,180.0,2,15000.0,65.0,1,17.0,105000
Royal-Enfield,Bullet,350.0,7,21146.0,37.0,1,19.8,90000
Royal-Enfield,Interceptor,650.0,1,2000.0,0.0,1,47.0,280000
Royal-Enfield,Bullet,350.0,6,10874.0,37.0,1,19.8,130000
Royal-Enfield,Bullet,350.0,11,17926.0,37.0,1,19.8,180000
Benelli,TNT,250.0,5,25000.0,25.0,2,28.16,106000
Royal-Enfield,Bullet,500.0,2,6200.0,25.0,1,26.1,175000
TVS,Apache,160.0,5,60.0,60.0,1,15.2,49300
Yamaha,YZF-R15,150.0,12,40000.0,42.0,3,16.0,28000
Bajaj,Discover,100.0,7,80.0,80.0,1,9.1,30000
KTM,Duke,200.0,6,36000.0,35.0,2,25.0,95000
Bajaj,Avenger,220.0,3,20000.0,40.0,1,19.0,80000
Honda,CB,150.0,8,60.0,60.0,1,14.0,65000
Royal-Enfield,Thunderbird,350.0,2,10500.0,0.0,1,19.8,149000
Royal-Enfield,Classic,350.0,1,134.0,35.0,1,19.1,220000
Bajaj,Pulsar,180.0,10,29000.0,65.0,1,15.0,27499
Bajaj,Pulsar,200.0,3,35.0,35.0,1,24.5,124500
KTM,Duke,200.0,6,25000.0,35.0,1,25.0,103750
Yamaha,YZF-R15,150.0,1,7300.0,40.0,1,18.7,166000
Hero,Xpulse,200.0,2,25000.0,0.0,1,18.1,119312
Yamaha,FZ,150.0,7,58.0,58.0,1,13.0,44100
Hero,CD,100.0,5,18000.0,65.0,1,7.7,29000
Royal-Enfield,Classic,350.0,6,12000.0,35.0,1,19.8,135000
Royal-Enfield,Classic,350.0,6,22500.0,35.0,1,19.8,130000
TVS,Radeon,110.0,2,15710.0,0.0,1,8.2,52000
Bajaj,Dominar,400.0,3,28.0,28.0,1,34.5,130000
Jawa,Forty,295.0,1,9600.0,0.0,1,27.0,150437
Hero,Glamour,125.0,2,16500.0,45.0,1,6.72,55000
Royal-Enfield,Thunderbird,350.0,3,21500.0,0.0,1,19.8,135000
Bajaj,Pulsar,220.0,10,37000.0,38.0,1,21.0,27000
Bajaj,Pulsar,220.0,10,37000.0,38.0,1,21.0,21796
Jawa,Perak,330.0,1,2493.0,0.0,1,30.0,200000
Royal-Enfield,Thunderbird,350.0,8,38000.0,40.0,1,19.8,100000
Royal-Enfield,Classic,350.0,5,49376.0,35.0,1,19.8,160000
Yamaha,FZ25,250.0,4,47388.0,43.0,1,20.3,120000
KTM,RC,200.0,3,5000.0,35.0,1,25.1,152700
Bajaj,Dominar,250.0,1,5200.0,0.0,1,26.63,175000
Yamaha,FZ,150.0,6,58.0,58.0,1,13.0,57400
KTM,RC,125.0,0,3000.0,0.0,1,14.5,160000
Bajaj,Pulsar,150.0,6,19500.0,53.0,1,16.8,42000
Bajaj,Pulsar,150.0,6,19500.0,53.0,1,16.8,47000
Bajaj,Pulsar,220.0,4,20431.0,38.0,1,21.0,80000
TVS,Apache,160.0,2,4200.0,0.0,1,16.1,100000
Honda,Dream,110.0,3,84.0,84.0,1,8.25,45000
TVS,Star,110.0,6,13000.0,85.0,1,8.2,25000
Hero,HF,100.0,5,21511.0,83.0,1,7.7,34000
Bajaj,Platina,100.0,4,104.0,10.0,1,8.2,30000
Bajaj,Platina,100.0,6,104.0,10.0,1,8.2,25000
Bajaj,Pulsar,180.0,7,25600.0,45.0,1,17.0,48000
KTM,Duke,250.0,3,7840.0,0.0,1,29.6,135000
Yamaha,FZ,150.0,3,58.0,58.0,1,13.0,120000
Yamaha,YZF-R15,150.0,9,38000.0,42.0,1,16.7,37575
KTM,RC,390.0,5,4500.0,26.0,1,42.3,160000
Honda,CB,125.0,5,65.0,65.0,1,10.0,40000
Bajaj,Pulsar,150.0,2,65.0,65.0,1,15.0,60000
Royal-Enfield,Standard,350.0,3,37.0,37.0,1,19.8,115000
Yamaha,FZ16,150.0,8,58.0,58.0,1,13.0,30000
Hero,Glamour,125.0,2,16500.0,45.0,1,6.72,60000
Hero,Glamour,125.0,4,2600.0,45.0,1,6.72,69000
Hero,Achiever,150.0,4,14999.0,45.0,1,13.0,35000
TVS,Sport,100.0,5,21023.0,95.0,1,7.4,26000
Hero,Passion,100.0,5,21000.0,5.0,1,8.2,38500
Bajaj,V15,150.0,5,19845.0,57.0,1,11.8,33172
Bajaj,Discover,100.0,9,80.0,80.0,1,7.7,20000
Yamaha,RX,100.0,25,25000.0,40.0,2,11.0,75000
Royal-Enfield,Bullet,350.0,4,37.0,37.0,1,19.8,109000
Hero,Karizma,223.0,7,19666.0,40.0,1,17.0,57062
Honda,CB,160.0,5,52.0,52.0,1,15.44,67437
Honda,CB,150.0,5,60.0,60.0,1,14.0,67437
Honda,CB,150.0,12,60.0,60.0,2,14.0,33200
Yamaha,YZF-R15,150.0,6,28000.0,42.0,1,16.7,54300
Triumph,Street,765.0,2,3500.0,20.0,1,111.0,855000
Royal-Enfield,Thunderbird,350.0,3,8500.0,0.0,1,19.8,131400
Royal-Enfield,Thunderbird,350.0,3,9130.0,0.0,1,19.8,124000
Royal-Enfield,Classic,350.0,6,20000.0,35.0,1,19.8,97749
Royal-Enfield,Standard,350.0,2,30.0,30.0,1,18.0,162000
Bajaj,Pulsar,180.0,4,45000.0,65.0,1,17.0,60000
Bajaj,Pulsar,220.0,5,310000.0,38.0,1,21.0,50000
KTM,RC,390.0,3,14000.0,26.0,1,42.3,190000
Royal-Enfield,Standard,350.0,3,37.0,37.0,1,19.8,150000
Honda,CBR,250.0,9,29.0,29.0,3,26.15,55000
Suzuki,Gixxer,150.0,5,68000.0,40.0,1,14.6,51300
Honda,CBF,125.0,9,65.0,65.0,1,11.0,14000
Honda,CB,125.0,10,65.0,65.0,3,10.0,34000
Hero,Karizma,223.0,10,48000.0,40.0,1,17.0,320000
Bajaj,Pulsar,220.0,12,35000.0,38.0,1,21.0,35000
Benelli,302R,302.0,2,2500.0,0.0,1,38.26,310000
Royal-Enfield,Himalayan,410.0,3,28500.0,32.0,1,24.5,170000
Bajaj,Avenger,160.0,2,1055.0,0.0,1,15.3,98800
Royal-Enfield,Classic,350.0,3,18000.0,35.0,1,19.8,130000
TVS,Apache,180.0,10,45.0,45.0,2,17.2,32000
Bajaj,Dominar,400.0,4,28.0,28.0,1,34.5,120000
Hero,Xpulse,200.0,1,6900.0,0.0,1,18.1,105000
Royal-Enfield,Classic,350.0,5,17500.0,35.0,1,19.8,125000
Bajaj,Avenger,220.0,10,52000.0,40.0,1,19.0,53000
Royal-Enfield,Classic,500.0,11,18000.0,32.0,2,27.2,95000
Royal-Enfield,Bullet,350.0,8,45200.0,40.0,1,19.8,115000
Hero,Super,125.0,0,850.0,75.0,2,10.72,70000
Royal-Enfield,Classic,350.0,6,38500.0,35.0,1,19.8,108000
Yamaha,SZ-RR,150.0,5,45000.0,55.0,1,12.0,19425
Honda,CB,125.0,8,65.0,65.0,1,10.0,35000
Bajaj,Discover,100.0,12,80.0,80.0,2,7.7,27000
Royal-Enfield,Bullet,500.0,4,24762.0,25.0,1,26.37,125000
Bajaj,Avenger,220.0,9,45000.0,40.0,1,19.0,30000
Royal-Enfield,Thunderbird,350.0,15,49500.0,30.0,1,19.8,70000
Bajaj,V15,150.0,4,48200.0,57.0,1,11.8,45000
TVS,Apache,200.0,5,40.0,40.0,1,20.23,55000
Suzuki,Slingshot,125.0,10,35000.0,59.0,2,8.5,15000
Bajaj,Pulsar,180.0,10,44500.0,65.0,1,15.0,25000
Yamaha,YZF-R15,150.0,4,27000.0,42.0,1,16.7,56950
Yamaha,YZF-R15,150.0,7,12000.0,42.0,1,16.7,80000
TVS,Apache,200.0,4,40.0,40.0,1,20.7,91400
Yamaha,Saluto,125.0,4,70.0,70.0,1,8.2,45000
Bajaj,Pulsar,200.0,5,35.0,35.0,1,24.5,83000
Bajaj,Discover,100.0,10,80.0,80.0,1,7.7,13600
Bajaj,Pulsar,150.0,3,65.0,65.0,1,15.0,82000
Bajaj,Dominar,400.0,3,28.0,28.0,1,34.5,170000
Hero,Xpulse,200.0,1,5000.0,0.0,1,18.1,100000
Hero,HF,100.0,9,24500.0,83.0,1,7.7,33000
Hero,Passion,100.0,3,26000.0,5.0,1,8.2,45000
Hero,Glamour,125.0,4,20000.0,55.0,1,8.9,38000
Royal-Enfield,Thunderbird,350.0,3,8100.0,40.0,1,19.8,130000
Royal-Enfield,Bullet,350.0,1,37.0,37.0,1,19.8,170000
Royal-Enfield,Classic,350.0,4,14000.0,35.0,1,19.8,160000
Royal-Enfield,Classic,350.0,5,16000.0,35.0,1,19.8,135000
Bajaj,Pulsar,180.0,11,58000.0,65.0,1,15.0,23000
Hero,Passion,100.0,8,10000.0,5.0,1,8.2,35000
Royal-Enfield,Thunderbird,350.0,6,18729.0,40.0,1,19.8,90000
Bajaj,Pulsar,200.0,6,35.0,35.0,1,24.16,85000
Royal-Enfield,Classic,350.0,2,6000.0,35.0,1,19.8,181562
Kawasaki,Ninja,300.0,2,11000.0,25.0,1,39.0,300875
Hero,Splendor,100.0,3,12000.0,55.0,1,8.2,41000
Royal-Enfield,Continental,650.0,4,3900.0,0.0,1,47.0,300000
Bajaj,Pulsar,135.0,11,60000.0,64.0,1,13.0,18000
KTM,Duke,125.0,1,3260.0,0.0,1,14.3,150000
Bajaj,Platina,100.0,7,104.0,10.0,1,8.2,14250
TVS,Apache,160.0,3,25500.0,0.0,1,16.1,25000
Bajaj,Pulsar,180.0,12,48263.0,65.0,1,15.0,25000
Honda,CB,150.0,9,60.0,60.0,1,14.0,38000
Royal-Enfield,Classic,350.0,4,30000.0,35.0,2,19.8,133920
Honda,Dream,110.0,6,24000.0,84.0,1,8.0,35145
Hero,Passion,100.0,5,42000.0,5.0,1,8.2,51480
KTM,RC,200.0,5,22900.0,35.0,2,25.1,100000
Royal-Enfield,Bullet,350.0,2,4100.0,40.0,1,19.8,160000
Yamaha,FZ,150.0,4,58.0,58.0,2,13.0,80000
Yamaha,FZs,150.0,3,12000.0,45.0,1,13.0,63750
Royal-Enfield,Classic,350.0,3,14000.0,35.0,1,19.8,160000
Royal-Enfield,Bullet,350.0,2,9000.0,0.0,2,19.8,160000
Royal-Enfield,Bullet,500.0,6,13000.0,25.0,1,26.37,125000
Hyosung,GT250R,250.0,5,9600.0,30.0,1,28.0,209500
Triumph,Street,765.0,3,7700.0,20.0,1,111.0,850750
Yamaha,Fazer,150.0,3,45.0,45.0,1,13.0,69650
Bajaj,Pulsar,150.0,2,65.0,65.0,1,15.0,86565
Benelli,TRK,502.0,2,3250.0,0.0,1,47.0,500000
Bajaj,Discover,125.0,3,9946.0,65.0,1,10.9,24958
Royal-Enfield,Bullet,350.0,9,30000.0,37.0,1,19.8,90000
Bajaj,Discover,100.0,8,80.0,80.0,1,9.1,21000
Bajaj,Avenger,220.0,2,5000.0,35.0,1,19.0,100000
Royal-Enfield,Classic,350.0,2,7500.0,35.0,1,19.8,181562
Royal-Enfield,Classic,350.0,2,5000.0,35.0,1,19.8,181562
Royal-Enfield,Thunderbird,350.0,4,44900.0,40.0,1,19.8,150000
KTM,Duke,200.0,7,20000.0,35.0,1,25.0,90000
Bajaj,Pulsar,135.0,9,51000.0,64.0,1,13.0,26000
Bajaj,Avenger,220.0,4,14500.0,35.0,1,19.0,75000
Yamaha,YZF-R15,150.0,3,10000.0,42.0,1,16.7,140000
Royal-Enfield,Classic,350.0,2,10000.0,35.0,1,19.8,175000
KTM,Duke,200.0,4,11000.0,35.0,2,24.6,140000
Bajaj,V12,125.0,4,33360.0,57.0,1,12.0,40000
Bajaj,Pulsar,150.0,5,65.0,65.0,1,15.0,70000
Yamaha,Fazer25,250.0,3,10000.0,43.0,1,20.3,85000
Kawasaki,Vulcan,650.0,3,6000.0,16.0,1,60.0,466875
Royal-Enfield,Thunderbird,500.0,7,23000.0,25.0,1,27.2,125000
Bajaj,Pulsar,150.0,7,65.0,65.0,2,14.85,45000
Suzuki,Gixxer,150.0,4,31000.0,40.0,2,14.6,53300
Bajaj,Pulsar,200.0,6,42.0,42.0,1,23.2,60000
Royal-Enfield,Bullet,350.0,12,19026.0,37.0,3,19.8,170000
Hero,Passion,100.0,12,17381.0,55.0,1,7.5,25000
Bajaj,V12,125.0,3,26000.0,57.0,1,12.0,40000
Bajaj,Pulsar,220.0,10,70000.0,38.0,2,21.0,25500
TVS,Apache,200.0,4,40.0,40.0,1,20.7,85000
Royal-Enfield,Thunderbird,350.0,8,35000.0,40.0,1,19.8,50000
Husqvarna,Svartpilen,250.0,1,6800.0,31.0,1,29.63,200000
Honda,CB,150.0,14,60.0,60.0,1,14.0,10000
Bajaj,Pulsar,150.0,8,65.0,65.0,1,14.85,42000
Royal-Enfield,Classic,350.0,7,9767.0,35.0,1,19.8,107900
Royal-Enfield,Classic,350.0,8,15000.0,35.0,1,19.8,97100
Bajaj,Pulsar,200.0,6,35.0,35.0,1,24.16,105000
Yamaha,YZF-R15,150.0,6,6500.0,42.0,1,16.7,75000
Yamaha,YZF-R15,150.0,4,6000.0,42.0,1,16.0,113600
TVS,Apache,200.0,3,40.0,40.0,1,20.23,104300
KTM,Duke,250.0,3,930.0,0.0,1,29.6,198599
Yamaha,SZR,150.0,10,55000.0,0.0,1,12.0,25000
Royal-Enfield,Bullet,350.0,14,100000.0,30.0,1,19.8,60300
Honda,CB,150.0,11,60.0,60.0,1,14.0,55000
Bajaj,Pulsar,200.0,4,35.0,35.0,1,24.5,124100
Bajaj,Pulsar,200.0,5,35.0,35.0,1,24.5,70000
Bajaj,Pulsar,200.0,4,42.0,42.0,1,23.2,70000
Yamaha,Saluto,110.0,4,70.0,70.0,1,7.0,37000
Honda,CBF,125.0,7,65.0,65.0,1,11.0,27800
Bajaj,Pulsar,150.0,7,65.0,65.0,1,14.85,45000
Benelli,TNT,300.0,4,10000.0,25.0,1,37.73,230000
Royal-Enfield,Interceptor,650.0,2,10000.0,0.0,1,47.0,260000
Royal-Enfield,Interceptor,650.0,2,6500.0,0.0,1,47.0,310000
Royal-Enfield,Interceptor,650.0,3,11000.0,0.0,1,47.0,265000
Harley-Davidson,Street,750.0,5,11000.0,20.0,1,47.0,390000
Harley-Davidson,Street,750.0,4,2100.0,25.0,1,70.0,508600
Hyosung,Aquila,250.0,6,3000.0,27.0,1,26.21,170000
Harley-Davidson,Street,750.0,6,3000.0,20.0,1,47.0,400000
Harley-Davidson,Street,750.0,5,600.0,20.0,1,47.0,430000
Harley-Davidson,Street,750.0,7,10800.0,20.0,1,47.0,375000
Bajaj,Pulsar,200.0,6,35.0,35.0,1,23.19,62000
KTM,Duke,200.0,5,8000.0,35.0,1,24.6,135000
Bajaj,V15,150.0,4,4000.0,57.0,1,11.8,60000
Yamaha,YZF-R15,150.0,7,22000.0,42.0,1,16.0,79000
Bajaj,Pulsar,200.0,5,35.0,35.0,1,24.5,108000
Royal-Enfield,Himalayan,410.0,5,15000.0,32.0,1,24.5,140000
Bajaj,Pulsar,200.0,5,35.0,35.0,1,24.5,102000
Bajaj,Avenger,220.0,6,3500.0,40.0,1,19.0,60000
KTM,RC,200.0,5,3800.0,35.0,1,25.1,150000
KTM,RC,200.0,5,14000.0,35.0,1,25.1,140000
Royal-Enfield,Classic,500.0,4,7000.0,25.0,1,27.2,170000
Royal-Enfield,Thunderbird,350.0,5,20000.0,40.0,1,19.8,120000
Honda,CB,110.0,13,71.0,71.0,1,9.0,30000
Bajaj,Pulsar,180.0,4,3500.0,65.0,1,17.0,60000
KTM,RC,390.0,5,5860.0,26.0,1,42.3,180000
KTM,RC,200.0,6,26000.0,35.0,1,25.0,108000
Royal-Enfield,Thunderbird,500.0,8,14000.0,25.0,1,27.2,110000
Bajaj,V15,150.0,4,4900.0,57.0,1,11.8,60000
Bajaj,Avenger,220.0,5,15000.0,40.0,1,19.0,65000
Honda,CBR,150.0,9,30000.0,38.0,1,18.28,60000
KTM,RC,390.0,5,23000.0,26.0,1,42.3,160000
Bajaj,Pulsar,200.0,4,35.0,35.0,1,24.5,125000
Hero,Passion,100.0,18,22000.0,45.0,2,6.15,16000
Bajaj,,180.0,12,60000.0,45.0,2,17.0,0
Honda,CB,150.0,16,60.0,60.0,1,14.0,12000
Yamaha,YZF-R15,150.0,7,40000.0,42.0,1,16.7,58000
KTM,RC,390.0,4,5200.0,26.0,1,42.3,195000
Bajaj,Pulsar,150.0,3,65.0,65.0,1,15.0,74400
Mahindra,Mojo,300.0,3,5500.0,35.0,1,26.45,170000
Yamaha,YZF-R15,150.0,7,11000.0,42.0,1,16.0,40173
Royal-Enfield,Thunderbird,350.0,9,21000.0,40.0,1,19.8,47000
KTM,RC,390.0,5,8000.0,26.0,1,42.3,170000
Royal-Enfield,Thunderbird,500.0,7,9000.0,25.0,1,27.2,110000
Royal-Enfield,Classic,350.0,7,31000.0,35.0,1,19.8,100000
Bajaj,Discover,135.0,13,95000.0,65.0,1,9.64,18000
Bajaj,Pulsar,220.0,3,17000.0,38.0,1,21.0,82600
Royal-Enfield,Thunderbird,500.0,8,25000.0,25.0,1,27.2,100000
KTM,RC,390.0,4,9600.0,26.0,1,42.3,215000
Bajaj,Pulsar,200.0,4,35.0,35.0,1,24.5,125000
Bajaj,V15,150.0,4,4400.0,57.0,1,11.8,55000
Honda,CBR,150.0,8,25000.0,38.0,3,18.28,55000
KTM,Duke,200.0,4,7500.0,35.0,1,24.6,155000
Hero,Karizma,223.0,12,56500.0,40.0,1,17.0,22000
Bajaj,Pulsar,150.0,7,65.0,65.0,2,14.85,34000
Hero,Ignitor,125.0,4,10000.0,55.0,1,11.0,55000
Royal-Enfield,Thunderbird,500.0,8,13500.0,25.0,1,27.2,112000
Bajaj,Pulsar,150.0,14,65.0,65.0,2,14.85,12200
Hero,Passion,100.0,10,51000.0,55.0,1,7.5,20000
TVS,Sport,100.0,5,36000.0,95.0,1,7.4,28000
Bajaj,Pulsar,200.0,5,35.0,35.0,1,24.5,92197
Hero,Passion,100.0,13,43000.0,55.0,1,7.5,19000
Hyosung,GT250R,250.0,9,21000.0,30.0,1,28.0,95000
Bajaj,Avenger,220.0,4,3600.0,35.0,1,19.0,80000
KTM,RC,200.0,5,7500.0,35.0,1,25.1,150000
Royal-Enfield,Thunderbird,350.0,7,31000.0,40.0,1,19.8,85000
Mahindra,Mojo,300.0,5,35000.0,25.0,1,26.45,115000
KTM,RC,390.0,5,12300.0,26.0,1,42.3,170000
Hero,Karizma,223.0,5,8100.0,40.0,2,17.0,52000
Bajaj,Pulsar,200.0,4,35.0,35.0,1,24.5,125000
Royal-Enfield,Classic,500.0,4,3400.0,32.0,1,27.2,170000
Honda,CB,150.0,7,24000.0,60.0,1,14.0,49000
TVS,Apache,200.0,4,40.0,40.0,1,20.7,95000
Hero,Passion,110.0,8,26000.0,55.0,1,6.72,30000
KTM,RC,390.0,5,9868.0,26.0,1,42.3,180000
KTM,Duke,200.0,6,27800.0,35.0,1,25.0,95000
Royal-Enfield,Thunderbird,500.0,5,17300.0,25.0,2,27.2,140000
Suzuki,Gixxer,150.0,5,24950.0,63.0,1,14.0,55000
Bajaj,Pulsar,200.0,4,42.0,42.0,1,23.2,70000
KTM,RC,390.0,6,18580.0,26.0,3,43.0,125000
Yamaha,YZF-R15,150.0,3,7850.0,42.0,1,16.7,95000
Royal-Enfield,Classic,350.0,5,13320.0,35.0,1,19.8,112000
Yamaha,FZ25,250.0,3,2126.0,43.0,1,20.3,115800
TVS,Apache,200.0,3,40.0,40.0,1,20.23,93000
Suzuki,Gixxer,150.0,3,2600.0,40.0,1,14.6,85000
Bajaj,Pulsar,200.0,5,35.0,35.0,1,24.5,82000
Bajaj,Platina,125.0,13,82.0,82.0,1,8.5,19000
Royal-Enfield,Bullet,350.0,12,23000.0,30.0,1,19.8,75000
Royal-Enfield,Thunderbird,350.0,9,66650.0,40.0,2,19.8,58000
TVS,Apache,310.0,3,7500.0,22.0,1,33.0,190000
Royal-Enfield,Thunderbird,500.0,4,8300.0,25.0,1,27.2,140000
TVS,New,180.0,2,45.0,45.0,1,17.3,70000
Royal-Enfield,Thunderbird,350.0,6,55000.0,40.0,1,19.8,75000
Bajaj,Pulsar,150.0,6,33000.0,53.0,1,16.8,34000
Hero,Passion,100.0,8,23000.0,5.0,1,8.2,30000
Hero,Achiever,150.0,4,13400.0,45.0,1,13.0,45000
Royal-Enfield,Bullet,350.0,7,42650.0,40.0,1,19.8,80000
Bajaj,Avenger,220.0,6,23299.0,40.0,1,19.0,38000
Royal-Enfield,Classic,350.0,2,3000.0,35.0,1,19.8,150600
KTM,RC,390.0,4,2100.0,26.0,1,42.3,170000
Suzuki,Gixxer,150.0,4,23833.0,40.0,1,14.6,50500
Bajaj,Pulsar,200.0,3,35.0,35.0,1,24.5,120000
KTM,RC,390.0,2,4061.0,26.0,1,42.3,220000
KTM,Duke,125.0,3,1914.0,0.0,1,14.3,108000
Yamaha,YZF-R15,150.0,4,16800.0,42.0,1,16.7,72300
TVS,Apache,160.0,2,3710.0,0.0,1,16.1,78700
Royal-Enfield,Classic,350.0,5,29000.0,35.0,1,19.8,102500
Honda,Dream,110.0,4,84.0,84.0,1,8.25,45000
Royal-Enfield,Classic,350.0,4,7500.0,35.0,1,19.8,114000
Yamaha,YZF-R15,150.0,7,28000.0,42.0,1,16.0,57000
TVS,Apache,200.0,3,40.0,40.0,1,20.7,78000
Honda,CB,125.0,3,65.0,65.0,1,10.0,47414
Bajaj,Avenger,220.0,2,7000.0,45.0,1,14.3,100000
Royal-Enfield,Thunderbird,350.0,3,2000.0,40.0,1,19.8,133700
Bajaj,Avenger,220.0,5,28000.0,35.0,1,19.0,51000
Hero,Karizma,223.0,7,32000.0,48.0,1,20.0,55000
Royal-Enfield,Thunderbird,350.0,4,27000.0,40.0,1,19.8,140000
Bajaj,Pulsar,150.0,13,65.0,65.0,1,14.85,12000
Bajaj,V15,150.0,5,17619.0,57.0,1,11.8,48000
Royal-Enfield,Thunderbird,500.0,4,3000.0,25.0,1,27.2,145000
Yamaha,FZS,150.0,5,58.0,58.0,1,13.0,65000
Bajaj,Avenger,220.0,9,80000.0,40.0,3,19.0,32000
Royal-Enfield,Thunderbird,350.0,5,7000.0,40.0,1,19.8,125000
Bajaj,V15,150.0,4,20000.0,57.0,1,11.8,39400
Harley-Davidson,Street,750.0,7,10536.0,20.0,3,47.0,240000
Royal-Enfield,Thunderbird,350.0,3,15000.0,40.0,1,19.8,105000
TVS,Apache,160.0,2,20194.0,0.0,1,16.1,74700
Yamaha,FZ25,250.0,4,20000.0,43.0,1,20.3,100000
Royal-Enfield,Classic,500.0,3,16786.0,35.0,1,27.2,175000
Royal-Enfield,Thunderbird,350.0,5,25000.0,40.0,2,19.8,92000
Hero,Passion,100.0,18,22113.0,55.0,1,7.5,25000
Bajaj,Pulsar,180.0,9,27391.0,45.0,1,17.0,18000
TVS,Apache,160.0,3,60.0,60.0,1,15.2,70000
Yamaha,YZF-R15,150.0,4,29000.0,42.0,1,16.7,71000
Bajaj,V15,150.0,4,30000.0,57.0,1,11.8,42000
Bajaj,V15,150.0,5,40000.0,57.0,1,11.8,40000
Bajaj,Pulsar,160.0,3,6100.0,0.0,1,15.5,86000
Yamaha,Fazer,150.0,11,45.0,45.0,1,13.0,25000
Bajaj,Avenger,150.0,5,48500.0,50.0,1,14.3,42999
Bajaj,CT,100.0,3,13825.0,67.0,2,8.1,45000
Royal-Enfield,Classic,350.0,5,30000.0,35.0,1,19.8,105875
Royal-Enfield,Classic,500.0,7,10000.0,32.0,1,27.2,99700
Royal-Enfield,Classic,350.0,6,28000.0,35.0,2,19.8,129000
Suzuki,Gixxer,150.0,2,7000.0,63.0,1,14.0,79999
Yamaha,FZ16,150.0,7,58.0,58.0,2,13.0,35000
Royal-Enfield,Classic,500.0,3,16000.0,32.0,1,27.2,180000
Honda,CB,125.0,1,65.0,65.0,1,10.5,81500
Jawa,Forty,295.0,2,2100.0,0.0,1,27.0,210000
Bajaj,Pulsar,150.0,11,65.0,65.0,1,14.85,42100
TVS,Apache,200.0,1,40.0,40.0,1,20.2,130000
Bajaj,Pulsar,200.0,6,35.0,35.0,1,24.16,90000
Royal-Enfield,Thunderbird,500.0,5,8554.0,25.0,1,27.2,125000
Yamaha,YZF-R15,150.0,4,20000.0,42.0,2,16.7,80000
KTM,Duke,200.0,8,100000.0,35.0,2,25.0,70000
Hero,Passion,100.0,20,39000.0,55.0,2,7.5,33100
Suzuki,Gixxer,150.0,6,70000.0,40.0,1,14.6,47000
Honda,X-Blade,160.0,2,12000.0,0.0,1,13.93,80000
Suzuki,Gixxer,150.0,2,4200.0,40.0,1,14.6,120000
KTM,RC,390.0,4,17700.0,26.0,1,42.3,180000
Hero,Karizma,223.0,7,68000.0,48.0,2,20.0,55786
Royal-Enfield,Thunderbird,350.0,6,54000.0,40.0,1,19.8,85000
Royal-Enfield,Thunderbird,350.0,3,15000.0,0.0,1,19.8,150000
KTM,Duke,390.0,3,7520.0,25.0,1,42.9,200000
Bajaj,Avenger,220.0,4,24000.0,35.0,1,19.0,75000
Bajaj,Discover,125.0,14,3500.0,65.0,1,12.5,12500
Hero,Hunk,150.0,11,42000.0,53.0,1,14.0,42000
Royal-Enfield,Classic,500.0,3,79361.0,32.0,1,27.2,150000
Hero,Hunk,150.0,13,35717.0,53.0,1,14.0,15000
Bajaj,Pulsar,150.0,12,65.0,65.0,3,14.85,15000
Suzuki,Intruder,150.0,3,20200.0,0.0,1,14.6,80000
Suzuki,Gixxer,150.0,7,30102.0,63.0,1,14.0,45000
Hero,Splendor,100.0,3,31000.0,55.0,1,8.2,60000
Bajaj,Discover,125.0,9,28000.0,65.0,1,12.5,22000
Bajaj,Pulsar,150.0,14,65.0,65.0,1,14.85,19999
Yamaha,FZs,150.0,6,26700.0,45.0,2,13.0,70000
Royal-Enfield,Classic,350.0,7,49000.0,35.0,1,19.8,83500
Royal-Enfield,Bullet,350.0,4,20000.0,35.0,1,19.8,110000
